J_best,J_mean,J_std,EU_best,EU_mean,I_ow_best,I_ow_mean,I_ao_best,I_ao_mean,I_wago_best,I_wago_mean,n_runs,beta2,beta3,pagw_path
-6.119700846653875,-6.1197008478999395,1.0206874810552623e-09,-6.119700846485771,-6.119700845256183,0.6913095073117412,0.5537826751486731,4.8927614668883374e-11,5.725950862334016e-10,1.4048563077397859e-11,3.8775596202314813e-10,5,0.3896904344917432,0.33017457036781467,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=0.389690_b3=0.330175.npy
-6.119700879964386,-6.120046018471252,0.0006840044822361507,-6.119700870221467,-6.119223311157759,-1.4802973661668756e-16,0.5682847880627563,0.0,0.0003881969059557358,9.742918746616233e-10,7.321642880510027e-06,5,0.517947467923121,0.1,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=0.517947_b3=0.100000.npy
-6.119701594542402,-6.119885652078978,0.0001140954822721278,-6.119682723838383,-6.117320187268868,-1.4802973661668756e-16,0.18860639261200202,-2.2206057937882025e-16,1.8667070330112844e-05,9.774033364408355e-06,0.0013101089321121292,5,0.517947467923121,0.517947467923121,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=0.517947_b3=0.517947.npy
-5.478607998150231,-17.60282747793556,14.84907562959941,-5.478607998150231,-5.435121660323984,36.84136148790471,22.382239041382697,-5.5511151231257254e-17,0.2771772423440925,0.0,11.632560345319714,5,0.517947467923121,1.0,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=0.517947_b3=1.000000.npy
-5.398992073325349,-5.737944999810301,0.3251404575752415,-5.398992073325349,-5.668631001666074,36.14821430734476,28.918571445875806,-1.110223024625165e-16,-1.0048848547755744e-16,0.0,0.1338243787968759,5,0.517947467923121,1.9306977288832505,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=0.517947_b3=1.930698.npy
-5.370669873425968,-6.120282262685538,0.9180839292772521,-5.370669873425968,-6.120282262685538,36.14821430734476,36.42547317956875,-1.110223024625158e-16,-8.881784197001258e-17,0.0,0.0,5,0.517947467923121,10.0,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=0.517947_b3=10.000000.npy
-6.096848598771477,-6.12062496305561,0.013380733401549355,-5.8273147051722525,-6.017383733299839,1.096575434257714,0.6302236546084258,0.1895376165951208,0.0707850388385441,0.0006172229326081253,0.0004885737220586241,5,0.7196856730011519,0.1,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=0.719686_b3=0.100000.npy
-6.0487929123531305,-6.0551554915089625,0.004350653210168508,-5.684295078349875,-5.684295137365893,0.4747116046116146,0.29433581854522267,8.590884639188422e-05,0.000717550832855926,0.26223796012570355,0.26618533272804357,5,0.7196856730011519,0.7196856730011519,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=0.719686_b3=0.719686.npy
-5.47860799815023,-7.853376478940014,1.938990345059789,-5.47860799815023,-5.432748963466826,36.84136148790471,15.152432903497854,-5.5511151231257815e-17,0.3331318571381085,0.0,1.9577423009476305,5,0.7196856730011519,1.0,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=0.719686_b3=1.000000.npy
-5.426349033426015,-15.402900037253659,12.076711482350364,-5.426349033426015,-5.393101490988328,36.84136148790471,15.014048379232738,-1.1102230246251605e-16,0.27717724234685964,0.0,13.373424507321255,5,0.7196856730011519,1.3894954943731377,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=0.719686_b3=1.389495.npy
-5.306007242898627,-5.494611015844818,0.3138798739611724,-5.2052514248426816,-5.45430868862244,-1.4802973661668756e-16,22.104816892742825,-1.3113433860692487e-16,-1.412715774127825e-16,1.0075581805594531,0.40302327222378126,5,0.7196856730011519,10.0,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=0.719686_b3=10.000000.npy
-6.003696644789436,-6.060462023602635,0.0421069487442035,-5.722543455913483,-5.798077134896899,1.0985357629361674,0.6235572020645506,0.2750633425513881,0.25568345655996,0.0006089846324564279,0.0006701432145776218,5,1.0,0.1,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.000000_b3=0.100000.npy
-5.968746716252599,-6.012808421853211,0.05906866545930508,-5.527269520643526,-5.656728227234844,1.0927102770529378,0.7950160729026262,0.4328784598915159,0.34749277124291844,0.001194790453685129,0.0011932186088461105,5,1.0,0.13894954943731375,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.000000_b3=0.138950.npy
-5.965410430524049,-6.021309077613557,0.05660178770429453,-5.522701631385954,-5.645536594073322,1.0927102770529378,0.7143429830451508,0.4307207264153391,0.3615925883815214,0.0023145344779511114,0.002737709137873144,5,1.0,0.193069772888325,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.000000_b3=0.193070.npy
-5.960739962287406,-6.015812546134289,0.058100483099485435,-5.518024580072456,-5.644659477020655,1.0927102770529378,0.7143429830451515,0.4259715377963841,0.35044846636021076,0.004491864101850505,0.0055544150749549295,5,1.0,0.2682695795279726,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.000000_b3=0.268270.npy
-5.954203907417107,-6.030531069049973,0.07511844174705017,-5.511916772022887,-5.760654266551581,1.0927102770529378,0.5757135469331629,0.41893890996374716,0.249897078099745,0.008703269849513057,0.007447629520201671,5,1.0,0.372759372031494,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.000000_b3=0.372759.npy
-5.945118363635983,-6.022704729416249,0.08053618567955455,-5.503256138704008,-5.7548528874311256,1.0927102770529378,0.5757135469331629,0.4095314674981744,0.23836456325375285,0.01674563394887355,0.015272861354857,5,1.0,0.517947467923121,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.000000_b3=0.517947.npy
-5.932630761183735,-5.941229998075238,0.01053187096134135,-5.491273990431253,-5.4992971347776445,1.0927102770529378,0.9328850384557382,0.3972981745061336,0.37426010578096147,0.03170834049103935,0.04870311403720188,5,1.0,0.7196856730011519,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.000000_b3=0.719686.npy
-5.915859957412273,-5.917728799654614,0.0022705673081719144,-5.475529809358074,-5.475529808555465,-1.4802973661668756e-16,0.2621255962429892,7.567044095577108e-17,0.0014571663037017664,0.4403301480541993,0.4407418247954479,5,1.0,1.0,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.000000_b3=1.000000.npy
-5.426349033426015,-6.231853278945637,1.2711319128235774,-5.426349033426015,-5.396146297818419,36.84136148790471,14.73654459516188,-2.2204460492503123e-16,0.12020451008251873,0.0,0.9941874597294568,5,1.0,1.3894954943731375,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.000000_b3=1.389495.npy
-5.398992073325349,-5.398992073325351,2.9724135207732003e-15,-5.398992073325349,-5.398992073325351,36.14821430734476,36.56410261568074,1.1102230246251578e-16,4.440892098500634e-17,0.0,0.0,5,1.0,1.9306977288832496,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.000000_b3=1.930698.npy
-5.384810831007371,-8.446598570318884,5.680939994972653,-5.384810831007371,-5.503865957524121,36.84136148790471,22.104816892742825,-2.2204460492503126e-16,0.1386294361119882,0.0,7.522555801617399,5,1.0,2.6826957952797246,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.000000_b3=2.682696.npy
-5.377465545107972,-5.785117038733342,0.7307931664313526,-5.377465545107972,-5.6929984186005145,36.84136148790471,21.827558020518847,-1.1102230246251564e-16,-1.703542252360074e-17,0.0,0.34338078993120813,5,1.0,3.72759372031494,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.000000_b3=3.727594.npy
-5.373661072499336,-5.752323543578344,0.7462385099997223,-5.373661072499336,-5.7166116753798955,36.148214307344766,29.19583031809979,0.0,-2.5709156472370473e-17,0.0,0.18496871708190987,5,1.0,5.17947467923121,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.000000_b3=5.179475.npy
-5.344578039930967,-6.0400742269007015,0.6919910070377254,-5.209382657952404,-6.013035150504988,-1.4802973661668756e-16,29.33445975421178,-6.507117899007305e-17,-1.018320777680271e-16,0.9729817946589003,0.19459635893178007,5,1.0,7.196856730011517,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.000000_b3=7.196857.npy
-5.306007242898627,-6.490766861062691,0.9240048609190514,-5.2052514248426816,-6.461772700826553,-1.4802973661668756e-16,23.02384086276975,-5.2895620796140545e-17,0.0014002973344644505,1.0075581805594533,0.27593862901674865,5,1.0,10.0,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.000000_b3=10.000000.npy
-5.822752710838278,-6.001826013517038,0.14437372012873464,-5.4069058382583615,-5.835157680105333,1.0699538288534234,0.42775490033598357,0.5727529889028332,0.2295968618672064,0.0003644752297960507,0.00014307613598538662,5,1.3894954943731375,0.1,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.389495_b3=0.100000.npy
-5.803282148507639,-5.824055386936282,0.016916282862951732,-5.393121508875911,-5.409026499890169,1.0789697299166239,0.8490611637168826,0.5286444449188864,0.5099373489292309,0.02137668429458201,0.03456958521137647,5,1.3894954943731375,0.7196856730011522,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.389495_b3=0.719686.npy
-5.791684065011897,-5.828791269654993,0.044249182943542416,-5.384124051194011,-5.413788703439626,1.0789697299166239,0.631682254319289,0.5089401974760746,0.36316127176152957,0.04128304527997853,0.1536406019397162,5,1.3894954943731375,1.0,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.389495_b3=1.000000.npy
-5.775873111746081,-5.775873111746089,4.1469467965984395e-15,-5.372259852680017,-5.37225985282362,-1.4802973661668756e-16,-1.4802973661668756e-16,9.452885070257226e-17,-1.5872991379951047e-16,0.5608188049415538,0.5608188047420282,5,1.3894954943731375,1.3894954943731375,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.389495_b3=1.389495.npy
-5.306007242898627,-6.094417210474601,0.9394994038094431,-5.2052514248426816,-6.054114883252224,-1.4802973661668756e-16,21.966187456630838,-2.0937305641770925e-16,-1.503626040445931e-16,1.0075581805594533,0.4030232722237813,5,1.3894954943731375,10.0,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.389495_b3=10.000000.npy
-5.761166322955729,-5.910587429534727,0.1710923070172085,-5.3729628918223025,-5.6733914494607856,1.0688206728264942,0.5661577052425855,0.6319276194630359,0.3867715965019457,0.000275737099961561,0.00012835378071925535,5,1.6394709528063605,0.1,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.639471_b3=0.100000.npy
-5.760386728922128,-5.910115302257516,0.17147648298293372,-5.372481628842176,-5.673065191262351,1.0688206728264942,0.5661577052425859,0.6301076877236635,0.38594186551044607,0.0004573011329047132,0.00021061141421138907,5,1.6394709528063605,0.12812740714067322,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.639471_b3=0.128127.npy
-5.758899999343204,-5.843403443967193,0.13883625965415666,-5.371514436952015,-5.525300469329428,1.0688206728264942,0.7047871413545733,0.6266821491820986,0.517027656976686,0.0009300792771542287,0.0004959843325396862,5,1.6394709528063605,0.18098477308136654,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.639471_b3=0.180985.npy
-5.700198863254202,-5.87366278256741,0.20114802469764523,-5.337216889855561,-5.656876251567978,1.0688206728264942,0.5681875166606114,0.6966632610088169,0.4167135499448956,0.00021470013640593712,9.508029562194662e-05,5,1.9306977288832496,0.1,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.930698_b3=0.100000.npy
-5.690271686153366,-5.711465863132892,0.017215429336615837,-5.329989351023766,-5.360294327973542,1.0789697299166239,0.845446388884587,0.6699021179609046,0.6620519618535556,0.0068929637075353265,0.004280006010337928,5,1.9306977288832496,0.5179474679231213,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.930698_b3=0.517947.npy
-5.677382844953072,-5.698670064264277,0.01737103770170855,-5.321579189157046,-5.351480254750509,1.0831342125608765,0.8483090968314645,0.6337172125196848,0.5848842577163618,0.027571430192155605,0.04425048920148361,5,1.9306977288832496,1.0,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.930698_b3=1.000000.npy
-5.652339159251015,-5.652339159251018,3.618714001778642e-15,-5.305769168563154,-5.305769168556044,-1.4802973661668756e-16,-1.4802973661668756e-16,-1.0533817043997605e-16,-2.091644413892301e-17,0.6691218939201411,0.6691218939338747,5,1.9306977288832496,1.9306977288832496,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.930698_b3=1.930698.npy
-5.370669873425972,-6.755094546994366,1.6107023442797948,-5.370669873425972,-5.956088610360932,36.84136148790471,29.392726610585935,-1.1102230246251564e-16,0.12004828814911724,0.0,7.368272297580923,5,1.9306977288832496,10.0,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=1.930698_b3=10.000000.npy
-5.636434697748853,-5.746042120680352,0.1873896871109259,-5.295215493745559,-5.4902445842178516,1.0789697299166239,0.7088467641906252,0.7865273630368042,0.5908285818385808,0.00015860253784794263,6.697447255979678e-05,5,2.315814274157424,0.1,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=2.315814_b3=0.100000.npy
-5.635990893079714,-5.745813793131278,0.18751469295843856,-5.295101942559284,-5.490217603171558,1.0789697299166239,0.7088467641906256,0.784667103199662,0.5899103712601022,0.00026382167474291315,0.0001108166255629789,5,2.315814274157424,0.12812740714067322,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=2.315814_b3=0.128127.npy
-5.63513207231826,-5.745488925054518,0.1877007327000254,-5.295206317344296,-5.489703825330565,1.0789697299166239,0.7104317276048945,0.7803101768755834,0.5893685675183011,0.0005388353994456575,0.0002330653069358342,5,2.315814274157424,0.18098477308136654,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=2.315814_b3=0.180985.npy
-5.633884325665471,-5.835176290654871,0.23265601840372646,-5.29530899566599,-5.639622050890769,1.0789697299166239,0.5718022914929058,0.77403051336919,0.4486044088056433,0.0011091178221370455,0.00047058983336619435,5,2.315814274157424,0.2556477869824599,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=2.315814_b3=0.255648.npy
-5.587950880380426,-5.710288446732569,0.20548509317127794,-5.267703195722422,-5.478962039027893,1.0789697299166239,0.7088467641906252,0.8561745982516011,0.6193670793111405,0.00011005790644197653,4.515241636757266e-05,5,2.6826957952797246,0.1,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=2.682696_b3=0.100000.npy
-5.58437842892693,-5.610396591699648,0.02124374094508701,-5.26570843251124,-5.328499765855771,1.086894546987966,0.8506461271311496,0.8419132714300522,0.750594371855381,0.0018037580186900273,0.000784933999746267,5,2.6826957952797246,0.3727593720314942,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=2.682696_b3=0.372759.npy
-5.575272391879424,-5.663597642377864,0.12813863472672235,-5.267155175474714,-5.348991381289544,1.086894546987964,0.7120166910191613,0.7842918260154295,0.5726311590108213,0.015765087849765,0.1011526298497801,5,2.6826957952797246,1.0,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=2.682696_b3=1.000000.npy
-5.54805084986279,-5.548263331497499,0.00033357929431187286,-5.260497739489933,-5.260497739480186,-1.4802973661668756e-16,0.074972707112225,-8.063152800050612e-17,0.00018701187946061138,0.7714175201168681,0.7718005318515639,5,2.6826957952797246,2.6826957952797246,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=2.682696_b3=2.682696.npy
-5.2068899097737775,-6.10031941302076,1.60670513760538,-5.2068899097737775,-5.271514434490102,36.84136148790471,14.736544595161883,-8.103898108428226e-17,0.13862943611198816,0.0,7.771295569804721,5,2.6826957952797246,10.0,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=2.682696_b3=10.000000.npy
-5.526731612721112,-5.882519259905552,0.2904869729148306,-5.232628053913077,-5.765422561117721,1.0927102770529378,0.43592096480818077,0.9600496895771455,0.38224616541954914,6.158045783810249e-05,2.4382141094064497e-05,5,3.2711746086206537,0.1,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=3.271175_b3=0.100000.npy
-5.526555685561908,-5.8824500901126955,0.29057165546309094,-5.232930080359058,-5.765525678359904,1.0927102770529378,0.43592096480818077,0.9578665751178908,0.3814382510196192,0.0001031720764081885,4.0810409178372965e-05,5,3.2711746086206537,0.12812740714067322,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=3.271175_b3=0.128127.npy
-5.526217126236519,-5.666995749918,0.2276927792333086,-5.233444589613811,-5.465667632641332,1.0927102770529378,0.7131798370321565,0.9538528120651608,0.657043952213255,0.00021341208449775516,8.495334856553178e-05,5,3.2711746086206537,0.18098477308136654,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=3.271175_b3=0.180985.npy
-5.525718489537543,-5.7744468167439225,0.2826308910750636,-5.2341465979326625,-5.61545739794804,1.0927102770529378,0.5757135469331633,0.9480608077474333,0.5177821242737668,0.000447165200534559,0.00017975085627394062,5,3.2711746086206537,0.2556477869824599,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=3.271175_b3=0.255648.npy
-5.524972485833556,-5.774160768465885,0.2828823319901756,-5.235100533456686,-5.6163540748211975,1.0927102770529378,0.5745504009201686,0.9395927638623321,0.5127677110898028,0.0009525748421484869,0.00038036047776770886,5,3.2711746086206537,0.3611120973124448,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=3.271175_b3=0.361112.npy
-5.489941294851872,-5.75495308595526,0.29877517698975187,-5.22038237301619,-5.6099121065268,1.0927102770529378,0.5757135469331633,1.003412625901063,0.540096068490343,3.7383859214443705e-05,1.4963422984563075e-05,5,3.72759372031494,0.1,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=3.727594_b3=0.100000.npy
-5.48928550142484,-5.5289887854355495,0.03241759524306633,-5.221415407470835,-5.310284541984048,1.0927102770529378,0.8529724191571395,0.9943050375586167,0.8135477428242623,0.00030268846077865797,0.00012182995041281456,5,3.72759372031494,0.2682695795279726,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=3.727594_b3=0.268270.npy
-5.485335954035663,-5.5994324783518845,0.16127928607373876,-5.226609562342401,-5.333766920145386,1.0927102770529378,0.7143429830451508,0.9399772220347058,0.6513975989668884,0.0065590975721398805,0.09091539822612019,5,3.72759372031494,1.0,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=3.727594_b3=1.000000.npy
-5.462976628437936,-5.4629766284379375,4.203627514058621e-15,-5.232680078105865,-5.232680078110621,-1.4802973661668756e-16,-1.4802973661668756e-16,9.61893217691427e-17,5.4387425000936066e-17,0.8584519748280203,0.8584519748103,5,3.72759372031494,3.72759372031494,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=3.727594_b3=3.727594.npy
-5.306007242898627,-6.827561875675104,1.8108733543022648,-5.2052514248426816,-5.269843201074722,-1.4802973661668756e-16,14.859185958831754,-2.0937305641770925e-16,0.23824188932721121,1.0075581805594533,14.938056231246216,5,3.72759372031494,10.0,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=3.727594_b3=10.000000.npy
-5.4364446990417505,-5.589712577301278,0.26694021299066567,-5.208360866168549,-5.42280613536701,1.0927102770529378,0.7942556023437505,1.0530741376491703,0.7707298530545419,2.282145517379974e-05,1.351961846176069e-05,5,4.620656949693317,0.12812740714067322,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=4.620657_b3=0.128127.npy
-5.436374312867103,-5.48626178622202,0.04073286104035647,-5.208457957557032,-5.305088218978395,1.0927102770529378,0.8529724191571398,1.05192082695977,0.8366598554402845,4.709886584196007e-05,1.8841954569203936e-05,5,4.620656949693317,0.18098477308136654,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=4.620657_b3=0.180985.npy
-5.436263068056294,-5.6062533875265474,0.2594097459218216,-5.208786306877075,-5.455258938046016,1.0927102770529378,0.7143429830451516,1.0492636275394052,0.6969617315371562,0.00010116292442547149,4.048956137266318e-05,5,4.620656949693317,0.2556477869824599,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=4.620657_b3=0.255648.npy
-5.436091185561919,-5.4861483580492685,0.04087151001650154,-5.209267881036323,-5.305414483999044,1.0927102770529378,0.8529724191571393,1.0452135081652234,0.8339631804847807,0.00022344895420707545,8.95657853282966e-05,5,4.620656949693317,0.3611120973124448,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=4.620657_b3=0.361112.npy
-5.435817452333726,-5.726137133140942,0.32284643620433723,-5.209968238057211,-5.605331856361489,1.0927102770529378,0.5757135469331633,1.0389414954389626,0.5541945411457432,0.0005111429614426579,0.00044214282304690187,5,4.620656949693317,0.5100843952712939,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=4.620657_b3=0.510084.npy
-5.420045611495143,-5.717672318499014,0.32985334724359955,-5.206354358554203,-5.60432400660928,1.0927102770529378,0.5757135469331629,1.0615528448838842,0.5632504184488071,6.657900635486986e-05,2.66350248050561e-05,5,4.973819218137462,0.25301647191252996,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=4.973819_b3=0.253016.npy
-5.419930867740205,-5.455505961031172,0.04357041234838811,-5.2067203346069775,-5.271836379289639,1.0927102770529378,0.9328850384557391,1.0584083052521411,0.9123013143065588,0.0001481901973753252,8.89555051804792e-05,5,4.973819218137462,0.3573952659844372,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=4.973819_b3=0.357395.npy
-5.419746397662906,-5.595393953720061,0.2651854163274304,-5.207261026232509,-5.454539140830049,1.0927102770529378,0.7143429830451515,1.0534865302991003,0.6986443085236348,0.000342789593256154,0.00019711649244985794,5,4.973819218137462,0.5048342314734532,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=4.973819_b3=0.504834.npy
-5.214719763126218,-5.314204551952704,0.08122898993114222,-5.214719763126218,-5.214682080631675,36.14821430734476,14.597915159049894,-1.283318151373873e-16,5.042796759183304e-17,0.0,0.5637284425068513,5,5.011872336272722,5.664333240765637,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=5.011872_b3=5.664333.npy
-5.21444014693433,-5.31306746557075,0.08052886845270657,-5.21444014693433,-5.214399844595131,36.84136148790471,14.736544595161885,-1.4773572586634173e-17,-5.315508525048923e-17,0.0,0.5646985784227394,5,5.011872336272722,5.72324104745849,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=5.011872_b3=5.723241.npy
-5.209803304316622,-5.292011899930488,0.06712303724158993,-5.209803304316622,-5.2097230495824585,36.84136148790471,14.597915159049895,-7.89396998500788e-17,5.993444466586789e-17,0.0,0.5825604470570491,5,5.011872336272722,7.079457843841379,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=5.011872_b3=7.079458.npy
-5.207903264174126,-5.61193088378315,0.4948307550167035,-5.207903264174126,-5.2055001824073415,36.148214307344766,22.183769720944024,-4.939063495560797e-17,0.24722361060986292,0.0,2.8572117221293842,5,5.011872336272722,8.001083367836141,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=5.011872_b3=8.001083.npy
-5.207762940892877,-5.2808855227077816,0.059704338040477645,-5.207762940892877,-5.207667206711099,36.14821430734476,14.459285722937903,-4.432362358621405e-17,-1.7729449434485598e-17,0.0,0.5919183089740998,5,5.011872336272722,8.084292856461175,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=5.011872_b3=8.084293.npy
-5.205437738150004,-7.517793921232288,1.82132483487538,-5.205437738150004,-5.236008972418894,36.84136148790471,15.197765512890664,-9.371426446209247e-17,0.3573628339908169,0.0,22.104816892701596,5,5.011872336272722,10.0,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=5.011872_b3=10.000000.npy
