beta2,beta3,J_best,J_mean,J_std,EU_best,EU_mean,I_ow_best,I_ow_mean,I_ao_best,I_ao_mean,I_wago_best,I_wago_mean,n_runs
0.4,1.8896551724137929,-5.40020807744263,-5.5559338292065075,0.12714954387760588,-5.40020807744263,-5.345686182286772,36.148214307345036,14.459285722938015,-1.1102230246251987e-16,-1.8417628535962465e-16,0.0,0.39729555348970846,5
0.4,2.013793103448276,-5.396538756583463,-5.541306419875953,0.11820230210721476,-5.396538756583463,-5.337898764447802,36.148214307345036,14.459285722938015,-5.551115123125836e-17,-1.7673602946428578e-16,0.0,0.4096209336897957,5
0.4,2.1379310344827585,-5.3934897382872045,-5.528112032159589,0.10991864266345018,-5.3934897382872045,-5.3311507684892385,36.148214307345036,14.459285722938015,-9.367723249499513e-31,-2.933576491290637e-31,0.0,0.4210895981917865,5
0.4,2.2620689655172415,-5.599618604568288,-6.257575797331047,0.8058296974313959,-5.281494908826377,-6.066701579885899,-1.4802973661668768e-16,14.459285722938015,6.084537195996058e-18,3.650722317597635e-18,0.7196177393334265,0.43177064360005596,5
0.4,2.386206896551724,-5.582879235572761,-6.247532175933734,0.8140302799624417,-5.274353988312514,-6.062417027577586,-1.4802973661668768e-16,14.736544595161854,1.3716322674051377e-16,8.229793604430826e-17,0.7362050727727263,0.44172304366363574,5
0.4,2.5103448275862066,-5.56746312412736,-6.238282509066494,0.8215826013342643,-5.268035673781578,-6.058626038859025,-1.4802973661668768e-16,14.736544595161854,-1.2053358732616486e-16,-7.232015239569891e-17,0.7516661512128596,0.45099969072771573,5
0.4,2.6344827586206896,-5.553219281005579,-6.229736203193426,0.8285606308591874,-5.262428860302949,-6.055261950771847,-1.4802973661668768e-16,14.736544595161854,-4.0117066801216986e-17,-2.407024008073019e-17,0.7660823497131357,0.45964940982788144,5
0.4,2.758620689655172,-5.383907911949892,-5.849695478905919,0.7000240054774571,-5.383907911949893,-5.680147738555235,36.841361487904635,14.736544595161854,-2.2204460492503126e-16,5.0786108104919804e-17,0.0,0.4677179044156817,5
0.4,2.882758620689655,-5.382693554853058,-5.842092923857371,0.7034563736592956,-5.382693554853058,-5.677234111452217,36.841361487904635,14.736544595161854,5.551115123125895e-17,-1.0819022244453733e-16,0.0,0.4752481626576216,5
0.4,3.0068965517241377,-5.381626472257307,-5.835023189983079,0.7066724686244922,-5.381626472257307,-5.674631702713007,36.841361487904635,14.736544595161854,1.1102230246251482e-16,1.1045553274120269e-17,0.0,0.4822806099982845,5
0.4,3.1310344827586207,-5.380683777586627,-5.455666723026718,0.06122331857972466,-5.380683777586628,-5.299535207217732,36.841361487904635,14.736544595161854,-2.2204460492503175e-16,-5.168328355231006e-17,0.0,0.48885315984330757,5
0.4,3.2551724137931033,-5.379846863221343,-5.449340419517585,0.05674125111238996,-5.379846863221343,-5.2972743612567985,36.841361487904635,14.736544595161854,-5.551115123125768e-17,-5.949039950408511e-17,0.0,0.49500123792476913,5
0.4,3.379310344827586,-5.379100475206057,-5.443423334483354,0.052519394675408185,-5.379100475206057,-5.2952398992027785,36.841361487904635,14.736544595161854,5.5511151231257685e-17,5.962928348380209e-17,0.0,0.500757815775736,5
0.4,3.503448275862069,-5.378432013241527,-5.437877105538166,0.0485367146131394,-5.378432013241527,-5.293404167399345,36.841361487904635,14.736544595161854,-5.55111512312524e-17,-1.384489577131905e-16,0.0,0.5061534660311828,5
0.4,3.6275862068965514,-5.377830995391082,-5.432668057925412,0.04477427406740072,-5.377830995391082,-5.29174337337106,36.841361487904635,14.736544595161854,-5.551115123125865e-17,-7.275192168429255e-17,0.0,0.5112164419006197,5
0.4,3.7517241379310344,-5.377288644653286,-5.427766496163921,0.04121499317101067,-5.377288644653286,-5.290236987456938,36.841361487904635,14.736544595161854,5.5511151231254813e-17,8.982582746737036e-17,0.0,0.515972777493787,5
0.4,3.875862068965517,-5.376797566694646,-5.423146123732076,0.03784343835199567,-5.376797566694646,-5.288867247304604,36.841361487904635,14.736544595161854,-5.551115123125809e-17,-7.575150994946324e-17,0.0,0.5204464038085488,5
0.4,4.0,-5.37635149647386,-5.418783563867892,0.03464563794892199,-5.37635149647386,-5.287618745043409,36.841361487904635,14.736544595161854,-5.551115123125733e-17,-7.949729148220867e-17,0.0,0.5246592752979273,5
0.5241379310344828,0.4,-6.119524806525122,-6.124907543752297,0.006592479813764641,-6.119485452373599,-6.079204787631936,-1.4802973661668768e-16,0.436151865925216,-1.1102288992182913e-16,0.02133740843872311,1.574166060923085e-05,0.0019972907449079488,5
0.5241379310344828,0.5241379310344828,-6.120508445013916,-6.121787807648915,0.0016289026381143127,-6.091656482023051,-6.075336121519639,-1.4802973661668768e-16,0.09497839109418285,-4.8085201156833786e-17,8.428098994907004e-05,0.015122408188315478,0.02426280967091295,5
0.5241379310344828,0.6482758620689655,-5.616100856458894,-5.89996175164489,0.23177145037844896,-5.616100856458894,-5.726548840544197,36.841361487904635,14.736544595161854,5.423418723394455e-31,9.749379023626913e-17,0.0,0.11241940443769032,5
0.5241379310344828,0.7724137931034483,-5.548680659821762,-5.835646130654473,0.23430632577922314,-5.548680659821762,-5.593417993947033,36.841361487904635,14.736544595161854,-1.110223024625159e-16,-1.2974492810307905e-16,0.0,0.18710035387057386,5
0.5241379310344828,0.896551724137931,-5.5043877184013255,-5.780030555922214,0.22506143439302295,-5.5043877184013255,-5.517869716413101,36.841361487904635,14.736544595161854,5.5511151231257026e-17,1.0723950572189615e-16,0.0,0.23504075266334304,5
0.5241379310344828,1.0206896551724138,-5.4742345957964895,-5.733753733552919,0.21189648866343644,-5.4742345957964895,-5.46997499247906,36.841361487904635,14.736544595161854,-2.2204460492503165e-16,-5.1444726690298946e-17,0.0,0.2692362322684907,5
0.5241379310344828,1.1448275862068966,-5.452986948131416,-5.695243585926257,0.19780171646653422,-5.452986948131416,-5.436847465613344,36.841361487904635,14.736544595161854,0.0,-3.8056310717901605e-17,0.0,0.29581900670305955,5
0.5241379310344828,1.2689655172413792,-5.437535162873312,-5.6628499596837045,0.18396876122811145,-5.437535162873312,-5.412354647646373,36.841361487904635,14.736544595161854,-5.551115123125764e-17,-2.039581076789563e-16,0.0,0.3178699132059954,5
0.5241379310344828,1.3931034482758622,-5.425980260663201,-5.635241632692603,0.17086119478225148,-5.425980260663201,-5.393329221516578,36.841361487904635,14.736544595161854,-5.551115123125683e-17,-2.833328224738393e-17,0.0,0.33700901419004864,5
0.5241379310344828,1.5172413793103448,-5.417126787364711,-5.611410804198586,0.1586322354737633,-5.417126787364711,-5.378014667762528,36.14821430734504,14.597915159049936,2.2204460492503136e-16,7.169297146066705e-17,0.0,0.35411827597194867,5
0.5241379310344828,1.6413793103448278,-5.410198845210639,-5.590604136754697,0.14730030372699315,-5.410198845210639,-5.365370454608768,36.14821430734504,14.459285722938017,4.930380657631323e-32,-4.4760119696345056e-17,0.0,0.36969390586711165,5
0.5241379310344828,1.7655172413793103,-5.404677937829972,-5.572255440690833,0.13682645812629737,-5.404677937829972,-5.354740468771412,36.841361487904635,14.597915159049936,2.2186712959340953e-31,4.243216643153356e-17,0.0,0.38402643318187496,5
0.5241379310344828,1.8896551724137929,-5.4002080774426355,-5.555933829206511,0.12714954387760327,-5.4002080774426355,-5.345686182286774,36.841361487904635,14.736544595161854,-5.551115123125525e-17,-1.1282936393643652e-16,0.0,0.3972955534897085,5
0.5241379310344828,2.013793103448276,-5.3965387565834675,-5.541306419875957,0.11820230210721301,-5.3965387565834675,-5.337898764447805,36.841361487904635,14.736544595161854,5.55111512312587e-17,-2.6825283486151257e-17,0.0,0.40962093368979574,5
0.5241379310344828,2.1379310344827585,-5.3934897382872045,-5.528112032159589,0.10991864266345018,-5.3934897382872045,-5.3311507684892385,36.841361487904635,14.736544595161854,-1.1102230246251541e-16,-1.287303720988321e-16,0.0,0.4210895981917865,5
0.5241379310344828,2.2620689655172415,-5.3909287382488165,-5.516142658040499,0.10223673739446777,-5.3909287382488165,-5.325268440595353,36.841361487904635,14.736544595161854,5.551115123125773e-17,-2.292279665696034e-17,0.0,0.43177064360005596,5
0.5241379310344828,2.386206896551724,-5.388756921200618,-5.5052303098239035,0.09510012357997899,-5.388756921200618,-5.320115161467756,36.841361487904635,14.736544595161854,9.860761315262646e-31,1.3095092593854048e-16,0.0,0.44172304366363574,5
0.5241379310344828,2.5103448275862066,-5.386899253483404,-5.495237575869778,0.08845786981192034,-5.386899253483404,-5.315581105662309,36.841361487904635,14.736544595161854,-1.1102230246251544e-16,-6.819573000212066e-17,0.0,0.45099969072771595,5
0.5241379310344828,2.6344827586206896,-5.3852979464702,-5.8578934751924265,0.696352700018582,-5.3852979464702,-5.683419222770849,36.841361487904635,14.736544595161854,-5.551115123125772e-17,-5.92427104077122e-17,0.0,0.4596494098278815,5
0.5241379310344828,2.758620689655172,-5.383907911949889,-5.849695478905918,0.7000240054774577,-5.383907911949889,-5.680147738555234,36.148214307345036,14.597915159049933,-1.1102230246251602e-16,7.299056859742283e-17,0.0,0.46771790441568156,5
0.5241379310344828,2.882758620689655,-5.382693554853058,-5.469729317532947,0.07106440264656413,-5.382693554853058,-5.30487050512779,36.841361487904635,14.597915159049933,1.1102230246251568e-16,3.2655193190675296e-17,0.0,0.47524816265762143,5
0.5241379310344828,3.0068965517241377,-5.381626472257307,-5.462446167139501,0.06598900454293351,-5.381626472257307,-5.30205467986943,36.841361487904635,14.736544595161854,-5.551115123125878e-17,-1.184615739414378e-16,0.0,0.4822806099982845,5
0.5241379310344828,3.1310344827586207,-5.380683777586629,-5.455666723026718,0.061223318579723796,-5.380683777586629,-5.299535207217733,36.841361487904635,14.736544595161854,-1.110223024625159e-16,-7.063193555175339e-17,0.0,0.4888531598433078,5
0.5241379310344828,3.2551724137931033,-5.379846863221343,-5.449340419517585,0.05674125111238996,-5.379846863221343,-5.2972743612567985,36.841361487904635,14.736544595161854,-5.551115123125768e-17,-1.1814528443593974e-16,0.0,0.49500123792476913,5
0.5241379310344828,3.379310344827586,-5.379100475206057,-5.443423334483354,0.052519394675408185,-5.379100475206057,-5.2952398992027785,36.841361487904635,14.736544595161854,5.793197272716805e-31,2.6948676000738477e-17,0.0,0.5007578157757359,5
0.5241379310344828,3.503448275862069,-5.378432013241526,-5.437877105538168,0.048536714613140276,-5.378432013241526,-5.293404167399345,36.841361487904635,14.736544595161854,-5.551115123125496e-17,-1.1118169625985828e-16,0.0,0.5061534660311827,5
0.5241379310344828,3.6275862068965514,-5.377830995391082,-5.432668057925412,0.04477427406740028,-5.377830995391082,-5.291743373371059,36.841361487904635,14.736544595161854,-5.551115123125875e-17,-1.5819993290818604e-16,0.0,0.5112164419006197,5
0.5241379310344828,3.7517241379310344,-5.377288644653286,-5.427766496163921,0.04121499317101067,-5.377288644653286,-5.290236987456938,36.841361487904635,14.736544595161854,-1.1102230246251681e-16,2.3212445989861686e-17,0.0,0.515972777493787,5
0.5241379310344828,3.875862068965517,-5.376797566694646,-5.423146123732076,0.03784343835199567,-5.376797566694646,-5.288867247304604,36.841361487904635,14.736544595161854,5.551115123125929e-17,8.947946251347074e-17,0.0,0.5204464038085483,5
0.5241379310344828,4.0,-5.37635149647386,-5.418783563867892,0.03464563794892199,-5.37635149647386,-5.287618745043409,36.841361487904635,14.736544595161854,0.0,-1.0492272947588673e-16,0.0,0.5246592752979276,5
0.6482758620689655,0.4,-6.112426970636848,-6.1166856803488425,0.0034772052236556037,-5.774557984067022,-5.981514414623845,1.0981430141216326,0.43925720564865306,0.19962451969691397,0.07984984311392043,0.011975018644727952,0.004799454155877939,5
0.6482758620689655,0.5241379310344828,-6.098230059107069,-6.111597091506757,0.010914134505053774,-5.810474409236597,-5.979183641648072,1.0976129894895037,0.4390451957958015,0.16491148257895555,0.0659646001385446,0.017490962924032512,0.016069830686989243,5
0.6482758620689655,0.6482758620689655,-6.089202348435554,-6.089785826749822,0.0007625162894470094,-5.8001808299344,-5.79825994768025,-1.4802973661668768e-16,0.16959569965064855,-5.955495453124997e-17,0.00014301590344054506,0.18736567406281734,0.18884617466579967,5
0.6482758620689655,0.7724137931034483,-5.548680659821762,-5.835646130654473,0.23430632577922314,-5.548680659821762,-5.593417993947033,36.841361487904635,14.736544595161854,2.2204460492503136e-16,-3.85752949457297e-17,0.0,0.18710035387057405,5
0.6482758620689655,0.896551724137931,-5.504387718401326,-5.780030555922217,0.2250614343930238,-5.504387718401326,-5.517869716413104,36.841361487904635,14.736544595161854,-5.551115123125732e-17,-5.904778799627056e-17,0.0,0.23504075266334304,5
0.6482758620689655,1.0206896551724138,-5.4742345957964895,-5.733753733552919,0.21189648866343644,-5.4742345957964895,-5.46997499247906,36.841361487904635,14.736544595161854,-1.6653345369377343e-16,-7.505634832386044e-17,0.0,0.2692362322684907,5
0.6482758620689655,1.1448275862068966,-5.452986948131416,-5.695243585926257,0.19780171646653422,-5.452986948131416,-5.436847465613344,36.841361487904635,14.736544595161854,0.0,-1.2369784755436185e-16,0.0,0.29581900670305944,5
0.6482758620689655,1.2689655172413792,-5.4375351628733135,-5.662849959683707,0.18396876122811145,-5.4375351628733135,-5.4123546476463735,36.841361487904635,14.736544595161854,-5.551115123125773e-17,-1.430773337082372e-16,0.0,0.3178699132059951,5
0.6482758620689655,1.3931034482758622,-5.425980260663201,-5.635241632692602,0.17086119478225104,-5.425980260663201,-5.393329221516578,36.841361487904635,14.736544595161854,-5.551115123125683e-17,-1.477770244551606e-16,0.0,0.33700901419004864,5
0.6482758620689655,1.5172413793103448,-5.4171267873647135,-5.611410804198587,0.1586322354737622,-5.4171267873647135,-5.378014667762529,36.841361487904635,14.736544595161854,5.551115123125804e-17,-6.602244723419183e-17,0.0,0.35411827597194867,5
0.6482758620689655,1.6413793103448278,-5.410198845210655,-5.5906041367547035,0.1473003037269862,-5.410198845210655,-5.365370454608775,36.841361487904635,14.736544595161854,-2.77555756156289e-16,-1.2491899700874452e-17,0.0,0.3696939058671117,5
0.6482758620689655,1.7655172413793103,-5.404677937829972,-5.572255440690833,0.13682645812629737,-5.404677937829972,-5.354740468771412,36.841361487904635,14.597915159049933,-1.6653345369377328e-16,-4.931017530157779e-17,0.0,0.384026433181875,5
0.6482758620689655,1.8896551724137929,-5.400208077442629,-5.555933829206509,0.12714954387760458,-5.400208077442629,-5.345686182286772,36.148214307345036,14.597915159049933,2.220446049250315e-16,2.8229328555033855e-17,0.0,0.39729555348970846,5
0.6482758620689655,2.013793103448276,-5.396538756583467,-5.541306419875956,0.11820230210721344,-5.396538756583467,-5.337898764447804,36.841361487904635,14.736544595161854,3.944304526105058e-31,-8.419701897636383e-17,0.0,0.4096209336897957,5
0.6482758620689655,2.1379310344827585,-5.393489738287204,-5.528112032159589,0.10991864266345107,-5.393489738287204,-5.331150768489238,36.841361487904635,14.736544595161854,-5.5511151231257716e-17,-8.715287923943812e-18,0.0,0.42108959819178643,5
0.6482758620689655,2.2620689655172415,-5.3909287382488165,-5.516142658040499,0.10223673739446777,-5.3909287382488165,-5.325268440595353,36.841361487904635,14.736544595161854,0.0,-9.456453128566956e-18,0.0,0.43177064360005596,5
0.6482758620689655,2.386206896551724,-5.388756921200618,-5.5052303098239035,0.09510012357997899,-5.388756921200618,-5.320115161467756,36.841361487904635,14.736544595161854,9.860761315262646e-31,4.6377152877753566e-17,0.0,0.4417230436636359,5
0.6482758620689655,2.5103448275862066,-5.386899253483404,-5.495237575869778,0.08845786981192034,-5.386899253483404,-5.315581105662309,36.841361487904635,14.736544595161854,-1.1102230246251543e-16,-1.9662386623536128e-17,0.0,0.45099969072771595,5
0.6482758620689655,2.6344827586206896,-5.3852979464702,-5.4860507471914275,0.08226431730777457,-5.3852979464702,-5.31157649476985,36.841361487904635,14.736544595161854,0.0,8.508628279355796e-17,0.0,0.45964940982788133,5
0.6482758620689655,2.758620689655172,-5.383907911949894,-5.477574744000859,0.07647864811594504,-5.383907911949894,-5.308027003650174,36.841361487904635,14.736544595161854,-5.551115123125804e-17,1.213061132828075e-16,0.0,0.46771790441568156,5
0.6482758620689655,2.882758620689655,-5.382693554853058,-5.469729317532945,0.07106440264656436,-5.382693554853058,-5.30487050512779,36.841361487904635,14.736544595161854,-1.1102230246251578e-16,-1.1548312635069226e-16,0.0,0.4752481626576216,5
0.6482758620689655,3.0068965517241377,-5.381626472257307,-5.462446167139501,0.06598900454293351,-5.381626472257307,-5.30205467986943,36.841361487904635,14.736544595161854,-2.958228394578794e-31,-9.62571134489344e-17,0.0,0.4822806099982845,5
0.6482758620689655,3.1310344827586207,-5.380683777586628,-5.455666723026718,0.06122331857972422,-5.380683777586628,-5.299535207217732,36.841361487904635,14.736544595161854,-5.423418723394455e-31,-2.6223014566747247e-17,0.0,0.4888531598433078,5
0.6482758620689655,3.2551724137931033,-5.379846863221341,-5.449340419517584,0.056741251112390395,-5.379846863221341,-5.297274361256797,36.841361487904635,14.736544595161854,-2.2204460492503118e-16,-1.154193080214584e-16,0.0,0.49500123792476913,5
0.6482758620689655,3.379310344827586,-5.379100475206057,-5.443423334483354,0.052519394675408185,-5.379100475206057,-5.2952398992027785,36.841361487904635,14.736544595161854,5.5511151231257685e-17,1.8237989944826007e-16,0.0,0.5007578157757359,5
0.6482758620689655,3.503448275862069,-5.378432013241526,-5.437877105538168,0.048536714613140276,-5.378432013241526,-5.293404167399345,36.841361487904635,14.736544595161854,-5.551115123125496e-17,-1.1118169625985828e-16,0.0,0.5061534660311828,5
0.6482758620689655,3.6275862068965514,-5.377830995391082,-5.432668057925412,0.04477427406740028,-5.377830995391082,-5.291743373371059,36.841361487904635,14.736544595161854,-5.551115123125875e-17,-1.5819993290818604e-16,0.0,0.5112164419006195,5
0.6482758620689655,3.7517241379310344,-5.377288644653286,-5.427766496163921,0.04121499317101067,-5.377288644653286,-5.290236987456938,36.841361487904635,14.736544595161854,-1.1102230246251681e-16,-7.223752340582563e-17,0.0,0.5159727774937871,5
0.6482758620689655,3.875862068965517,-5.376797566694646,-5.423146123732076,0.03784343835199523,-5.376797566694646,-5.288867247304604,36.841361487904635,14.736544595161854,5.551115123125929e-17,-1.6717431438115516e-16,0.0,0.5204464038085483,5
0.6482758620689655,4.0,-5.37635149647386,-5.418783563867892,0.03464563794892199,-5.37635149647386,-5.287618745043409,36.841361487904635,14.736544595161854,0.0,-4.7629898486181133e-17,0.0,0.5246592752979274,5
0.7724137931034483,0.4,-6.063024242535051,-6.0969245921317,0.027679496670699244,-5.606124147594218,-5.9141408915069675,1.0951136378074602,0.4380454551229841,0.3284628135975297,0.1313851634851446,0.012663223791898232,0.0050747348736575795,5
0.7724137931034483,0.5241379310344828,-6.0467515295237675,-6.0910056798830565,0.03613336028589242,-5.643670028933091,-5.912461890629419,1.098375188075135,0.439350075230054,0.28128269998651845,0.11251308825276463,0.020399900195591607,0.017233405269796095,5
0.7724137931034483,0.6482758620689655,-6.036002425966324,-6.0679223795783725,0.026062532721204266,-5.637723186039337,-5.7351977709189415,1.0982717925454362,0.4393087170181745,0.2714818882382297,0.10859275644886315,0.030343947122182854,0.12455698334781343,5
0.7724137931034483,0.7724137931034483,-6.026956444542946,-6.027918033727596,0.0016285511652475832,-5.62324288336388,-5.6231439942394035,-1.4802973661668768e-16,0.1923228723819172,-2.123218948595704e-16,0.0005924076433153237,0.31183392311762337,0.3120606435475648,5
0.7724137931034483,0.896551724137931,-5.504387718401326,-5.780030555922217,0.2250614343930238,-5.504387718401326,-5.517869716413104,36.841361487904635,14.736544595161854,-5.551115123125732e-17,6.850477984781926e-17,0.0,0.23504075266334296,5
0.7724137931034483,1.0206896551724138,-5.4742345957964895,-5.733753733552919,0.21189648866343644,-5.4742345957964895,-5.46997499247906,36.841361487904635,14.736544595161854,-1.6653345369377343e-16,-2.924026619779566e-17,0.0,0.2692362322684907,5
0.7724137931034483,1.1448275862068966,-5.452986948131416,-5.695243585926257,0.1978017164665338,-5.452986948131416,-5.436847465613344,36.841361487904635,14.736544595161854,-1.1102230246251563e-16,-1.110519779048787e-16,0.0,0.29581900670305955,5
0.7724137931034483,1.2689655172413792,-5.4375351628733135,-5.662849959683707,0.18396876122811145,-5.4375351628733135,-5.4123546476463735,36.841361487904635,14.736544595161854,-5.551115123125773e-17,-9.455044947680272e-17,0.0,0.3178699132059951,5
0.7724137931034483,1.3931034482758622,-5.425980260663201,-5.635241632692602,0.17086119478225104,-5.425980260663201,-5.393329221516578,36.841361487904635,14.736544595161854,-5.5511151231256835e-17,6.8869582394610275e-18,0.0,0.3370090141900486,5
0.7724137931034483,1.5172413793103448,-5.4171267873647135,-5.611410804198587,0.1586322354737622,-5.4171267873647135,-5.378014667762529,36.841361487904635,14.736544595161854,5.551115123125804e-17,2.818933481229035e-17,0.0,0.35411827597194856,5
0.7724137931034483,1.6413793103448278,-5.410198845210655,-5.5906041367547035,0.1473003037269862,-5.410198845210655,-5.365370454608775,36.841361487904635,14.736544595161854,-2.77555756156289e-16,-1.2491899700874452e-17,0.0,0.3696939058671117,5
0.7724137931034483,1.7655172413793103,-5.404677937829972,-5.5722554406908325,0.13682645812629826,-5.404677937829972,-5.354740468771411,36.841361487904635,14.736544595161854,-1.6653345369377328e-16,-1.0723132162401119e-16,0.0,0.38402643318187496,5
0.7724137931034483,1.8896551724137929,-5.400208077442629,-5.55593382920651,0.12714954387760502,-5.400208077442629,-5.345686182286774,36.148214307345036,14.597915159049933,2.220446049250315e-16,8.774240011402906e-17,0.0,0.3972955534897082,5
0.7724137931034483,2.013793103448276,-5.396538756583463,-5.541306419875955,0.11820230210721432,-5.396538756583463,-5.337898764447803,36.148214307345036,14.597915159049933,1.1102230246251597e-16,-1.1012264798677603e-16,0.0,0.4096209336897957,5
0.7724137931034483,2.1379310344827585,-5.3934897382872045,-5.528112032159589,0.10991864266345064,-5.3934897382872045,-5.3311507684892385,36.841361487904635,14.736544595161854,4.4373425918681905e-31,-1.1973759038645932e-16,0.0,0.4210895981917865,5
0.7724137931034483,2.2620689655172415,-5.3909287382488165,-5.516142658040499,0.10223673739446777,-5.3909287382488165,-5.325268440595353,36.841361487904635,14.736544595161854,-5.551115123125774e-17,-1.2921687255519221e-16,0.0,0.431770643600056,5
0.7724137931034483,2.386206896551724,-5.388756921200618,-5.5052303098239035,0.09510012357997899,-5.388756921200618,-5.320115161467756,36.841361487904635,14.736544595161854,5.551115123125868e-17,6.858161337025664e-17,0.0,0.4417230436636359,5
0.7724137931034483,2.5103448275862066,-5.386899253483404,-5.495237575869778,0.08845786981192034,-5.386899253483404,-5.315581105662309,36.841361487904635,14.736544595161854,-5.55111512312578e-17,2.5420738689669243e-18,0.0,0.45099969072771595,5
0.7724137931034483,2.6344827586206896,-5.3852979464702,-5.4860507471914275,0.08226431730777457,-5.3852979464702,-5.31157649476985,36.841361487904635,14.736544595161854,0.0,-1.3294661545135183e-16,0.0,0.4596494098278816,5
0.7724137931034483,2.758620689655172,-5.383907911949894,-5.477574744000859,0.07647864811594504,-5.383907911949894,-5.308027003650174,36.841361487904635,14.736544595161854,-5.551115123125804e-17,7.299056859742281e-17,0.0,0.4677179044156815,5
0.7724137931034483,2.882758620689655,-5.382693554853058,-5.469729317532945,0.07106440264656436,-5.382693554853058,-5.30487050512779,36.841361487904635,14.736544595161854,-1.1102230246251578e-16,-3.047461072077698e-17,0.0,0.4752481626576216,5
0.7724137931034483,3.0068965517241377,-5.381626472257307,-5.462446167139501,0.06598900454293392,-5.381626472257307,-5.30205467986943,36.841361487904635,14.736544595161854,-2.958228394578794e-31,-1.0741602066731697e-16,0.0,0.4822806099982847,5
0.7724137931034483,3.1310344827586207,-5.380683777586629,-5.455666723026718,0.061223318579723796,-5.380683777586629,-5.299535207217733,36.841361487904635,14.736544595161854,-2.2204460492503165e-16,-1.150408565367597e-16,0.0,0.4888531598433078,5
0.7724137931034483,3.2551724137931033,-5.379846863221341,-5.449340419517584,0.056741251112390395,-5.379846863221341,-5.297274361256797,36.841361487904635,14.736544595161854,-2.2204460492503118e-16,-1.1541930802145837e-16,0.0,0.49500123792476913,5
0.7724137931034483,3.379310344827586,-5.379100475206057,-5.443423334483354,0.052519394675408185,-5.379100475206057,-5.2952398992027785,36.841361487904635,14.736544595161854,-1.110223024625156e-16,5.738940099832997e-17,0.0,0.5007578157757359,5
0.7724137931034483,3.503448275862069,-5.378432013241526,-5.437877105538168,0.048536714613140276,-5.378432013241526,-5.293404167399345,36.841361487904635,14.736544595161854,3.451266460341926e-31,-8.897723576735615e-17,0.0,0.5061534660311828,5
0.7724137931034483,3.6275862068965514,-5.377830995391082,-5.432668057925412,0.04477427406740028,-5.377830995391082,-5.291743373371059,36.841361487904635,14.736544595161854,5.551115123125799e-17,-9.357202744646357e-17,0.0,0.5112164419006195,5
