beta2,beta3,J_best,J_mean,J_std,EU_best,EU_mean,I_ow_best,I_ow_mean,I_ao_best,I_ao_mean,I_wago_best,I_wago_mean,n_runs,eta
0.5241379310344828,1.2689655172413792,-6.57785517323597,-24.19086294429813,14.380960624925724,-6.57785517323597,-5.977835039232994,36.84136148790464,15.152432903497814,0.0,0.4158883083359648,0.0,22.104816892742942,5,-6.57785517323597
0.5241379310344828,1.3931034482758622,-6.57785517323597,-7.777855173235968,0.9797958971132708,-6.57785517323597,-7.777855173235968,36.84136148790464,36.84136148790464,0.0,0.0,0.0,0.0,5,-6.57785517323597
0.5241379310344828,1.5172413793103448,-5.607606156755534,-7.583805369939881,1.2555241266290371,-5.607606156755534,-7.583805369939881,36.84136148790464,36.84136148790464,-5.551115123125777e-17,-1.1102230246251555e-17,0.0,0.0,5,-5.607606156755534
0.5241379310344828,1.6413793103448278,-5.603272931351603,-7.388022276482227,1.457241738112152,-5.603272931351603,-7.388022276482227,36.84136148790464,36.28684374345696,-1.6653345369377343e-16,-5.55111512312578e-17,0.0,0.0,5,-5.603272931351603
0.5241379310344828,1.7655172413793103,-5.599821186474795,-7.386641578531498,1.4589327408462385,-5.599821186474795,-7.386641578531498,36.14821430734504,36.5641026156808,2.4651903288156616e-32,9.860761315262648e-33,0.0,0.0,5,-5.599821186474795
0.5241379310344828,1.8896551724137929,-5.597027095578611,-7.385523942173025,1.4603015602443596,-5.597027095578611,-7.385523942173025,36.14821430734504,36.5641026156808,2.2204460492503126e-16,8.881784197001252e-17,0.0,0.0,5,-5.597027095578611
0.5241379310344828,2.013793103448276,-5.594733613484667,-6.184606549335452,0.4816292353039596,-5.594733613484667,-6.184606549335452,36.14821430734504,36.70273205179272,1.6653345369377363e-16,5.55111512312579e-17,0.0,0.0,5,-5.594733613484667
0.5241379310344828,2.1379310344827585,-5.592827919511149,-7.383844271746041,1.462358727985437,-5.592827919511149,-7.383844271746041,36.84136148790464,36.84136148790464,-1.110223024625156e-16,-4.440892098500624e-17,0.0,0.0,5,-5.592827919511149
0.5241379310344828,2.262068965517241,-5.59122727324549,-7.580529593237872,1.2606866898963316,-5.59122727324549,-7.580529593237872,36.84136148790464,36.84136148790464,3.944304526105058e-31,7.888609052210115e-32,0.0,0.0,5,-5.59122727324549
0.5241379310344828,2.386206896551724,-6.57785517323597,-6.577855173235973,3.2269124482882016e-15,-6.57785517323597,-6.577855173235973,36.84136148790464,36.42547317956888,0.0,0.0,0.0,0.0,5,-6.57785517323597
0.5241379310344828,2.5103448275862066,-6.57785517323597,-6.577855173235973,3.2269124482882016e-15,-6.57785517323597,-6.577855173235973,36.84136148790464,36.42547317956888,0.0,0.0,0.0,0.0,5,-6.57785517323597
0.5241379310344828,2.6344827586206896,-5.587708016489839,-7.579825741886746,1.2617976295587734,-5.587708016489839,-7.579825741886746,36.84136148790464,36.42547317956888,1.1102230246251563e-16,2.220446049250313e-17,0.0,0.0,5,-5.587708016489839
0.5241379310344828,2.758620689655172,-5.586839244505791,-7.381448801743898,1.4652925675851336,-5.586839244505791,-7.381448801743898,36.84136148790464,36.84136148790464,-1.110223024625155e-16,-4.44089209850062e-17,0.0,0.0,5,-5.586839244505791
0.5241379310344828,2.882758620689655,-5.586080271166898,-7.979500192822158,1.1967099608276304,-5.586080271166898,-7.979500192822158,36.84136148790464,36.42547317956888,-1.665334536937734e-16,-3.3306690738754676e-17,0.0,0.0,5,-5.586080271166898
0.5241379310344828,3.0068965517241377,-6.57785517323597,-7.377855173235969,0.97979589711327,-6.57785517323597,-7.377855173235969,36.84136148790464,36.84136148790464,0.0,0.0,0.0,0.0,5,-6.57785517323597
0.5241379310344828,3.1310344827586207,-6.57785517323597,-7.377855173235969,0.97979589711327,-6.57785517323597,-7.377855173235969,36.84136148790464,36.84136148790464,0.0,0.0,0.0,0.0,5,-6.57785517323597
0.5241379310344828,3.2551724137931037,-5.668894178637262,-6.796062974316229,0.9579286891455392,-5.5843010888094575,-6.779144356350668,36.61915172565585,36.79691953545488,0.0046589579222378,0.0009317915844475,0.2464305116247772,0.0492861023249554,5,-5.668894178637262
0.5241379310344828,3.379310344827586,-5.706585324902244,-7.429347233902483,1.4066292084512175,-5.583834596296811,-7.380246942460307,36.50397863274441,36.29052003750479,0.0070055000156053,0.0028022000062421,0.3696457674371676,0.147858306974867,5,-5.706585324902244
0.5241379310344828,3.503448275862069,-5.874769038478401,-7.637237946284455,1.1732749732035388,-5.577821616564345,-7.5778484619016435,4.380914908583047,30.349272172040315,0.0173880691333658,0.0034776138266731,0.9241144185929344,0.1848228837185868,5,-5.874769038478401
0.5241379310344828,3.627586206896552,-6.57785517323597,-7.777855173235968,0.97979589711327,-6.57785517323597,-7.777855173235968,36.84136148790464,36.84136148790464,0.0,0.0,0.0,0.0,5,-6.57785517323597
0.5241379310344828,3.7517241379310335,-5.58270220219954,-7.578824579028686,1.2633788568040527,-5.58270220219954,-7.578824579028686,36.84136148790464,36.42547317956888,-1.6653345369377343e-16,-3.330669073875469e-17,0.0,0.0,5,-5.58270220219954
0.5241379310344828,3.875862068965517,-5.582395278475321,-7.379671215331709,1.467469657426917,-5.582395278475321,-7.379671215331709,36.84136148790464,36.84136148790464,-1.110223024625156e-16,-4.440892098500624e-17,0.0,0.0,5,-5.582395278475321
0.5241379310344828,4.0,-5.5821164845873055,-7.379559697776507,1.4676062379807295,-5.5821164845873055,-7.379559697776507,36.84136148790464,36.42547317956888,1.972152263052529e-31,7.888609052210115e-32,0.0,0.0,5,-5.5821164845873055
0.6482758620689655,0.4,-6.38723671583937,-6.417396778535958,0.0246187596324264,-5.770376713505445,-5.820228123605623,1.098609493833644,0.855318683100678,0.3598706667878478,0.3123355614866612,0.0246961427027701,0.0461497750973851,5,-6.38723671583937
0.6482758620689655,0.5241379310344828,-6.368312602834158,-6.38257069882086,0.0116416866236816,-5.7434470557929,-5.764982726328704,1.098609493833644,0.8553186831006758,0.3540137423927861,0.3079582656490792,0.0412918581727251,0.0747137482047774,5,-6.368312602834158
0.6482758620689655,0.6482758620689655,-6.349798115597869,-6.350389508617485,0.0003264486821478,-5.718680281131932,-5.718680276998224,0.4361538761074666,0.3055952153292957,0.000431723530425,0.0004459487284271,0.408706734675079,0.4090758979764732,5,-6.349798115597869
0.6482758620689655,0.7724137931034483,-5.692575600131117,-8.225524724744155,2.0681442999104216,-5.692575600131117,-5.638132528616511,36.84136148790464,15.152432903497814,-5.5511151231257735e-17,0.2908790128456239,0.0,1.6519581711092364,5,-5.692575600131117
0.6482758620689655,0.896551724137931,-5.663074967885079,-8.766405465996613,2.5338587411968057,-5.663074967885079,-5.624782039761663,36.84136148790464,15.152432903497814,-1.110223024625155e-16,0.3610972722003284,0.0,2.31723805485069,5,-5.663074967885079
0.6482758620689655,1.0206896551724138,-5.64361619623616,-9.694215689424928,3.307300636896203,-5.64361619623616,-5.6057264036845975,36.14821430734504,15.013803467385896,0.0,0.404773008463165,0.0,3.535776535700657,5,-5.64361619623616
0.6482758620689655,1.1448275862068966,-5.630126417284129,-12.29787319718027,5.066156181172313,-5.630126417284129,-5.788296480760453,36.84136148790464,15.013803467385896,-5.55111512312578e-17,0.4157879461884253,0.0,6.718079179622849,5,-5.630126417284129
0.6482758620689655,1.2689655172413792,-5.62039612469718,-23.54580317498596,14.636033568298544,-5.62039612469718,-5.597750716245931,36.84136148790464,15.153574318629936,0.0,0.4155526790333564,0.0,21.96203740643856,5,-5.62039612469718
0.6482758620689655,1.3931034482758622,-5.613148679849744,-22.10080133587717,13.46211202117034,-5.613148679849744,-5.591952441878504,36.84136148790464,15.152432903497814,5.551115123125782e-17,0.4158883083359648,0.0,22.104816892742942,5,-5.613148679849744
0.6482758620689655,1.5172413793103448,-5.607606156755534,-20.80034913109361,12.40482269346077,-5.607606156755534,-5.58973543264082,36.84136148790464,15.152432903497814,-5.551115123125777e-17,0.4158883083359648,0.0,22.104816892742942,5,-5.607606156755534
0.6482758620689655,1.6413793103448278,-5.603272931351603,-6.188022276482227,0.477445840998881,-5.603272931351603,-6.188022276482227,36.84136148790464,36.42547317956888,-2.220446049250312e-16,-8.881784197001248e-17,0.0,0.0,5,-5.603272931351603
0.6482758620689655,1.7655172413793103,-5.59982118647479,-7.582248375883732,1.257976307538008,-5.59982118647479,-7.582248375883732,36.84136148790464,36.84136148790464,5.55111512312579e-17,1.1102230246251585e-17,0.0,0.0,5,-5.59982118647479
0.6482758620689655,1.8896551724137929,-5.597027095578602,-7.581689557704495,1.2588571293609538,-5.597027095578602,-7.581689557704495,36.84136148790464,36.84136148790464,-5.551115123125782e-17,-1.1102230246251564e-17,0.0,0.0,5,-5.597027095578602
0.6482758620689655,2.013793103448276,-5.5947336134846815,-7.384606549335457,1.4614251324172305,-5.5947336134846815,-7.384606549335457,36.84136148790464,36.42547317956888,1.4791141972893967e-31,5.916456789157587e-32,0.0,0.0,5,-5.5947336134846815
0.6482758620689655,2.1379310344827585,-5.592827919511149,-7.383844271746044,1.4623587279854398,-5.592827919511149,-7.383844271746044,36.84136148790464,36.42547317956888,-1.110223024625156e-16,-4.440892098500624e-17,0.0,0.0,5,-5.592827919511149
0.6482758620689655,2.262068965517241,-5.59122727324549,-6.183204013239779,0.4833469841940775,-5.59122727324549,-6.183204013239779,36.84136148790464,36.84136148790464,-5.5511151231257315e-17,-2.220446049250293e-17,0.0,0.0,5,-5.59122727324549
0.6482758620689655,2.386206896551724,-5.589869879717363,-6.182661055828527,0.4840119684988909,-5.589869879717363,-6.182661055828527,36.84136148790464,36.84136148790464,-1.6653345369377338e-16,-6.661338147750934e-17,0.0,0.0,5,-5.589869879717363
0.6482758620689655,2.5103448275862066,-5.588708834465729,-7.382196637727875,1.4643766592991216,-5.588708834465729,-7.382196637727875,36.84136148790464,36.42547317956888,-5.551115123125779e-17,-2.220446049250312e-17,0.0,0.0,5,-5.588708834465729
0.6482758620689655,2.6344827586206896,-5.587708016489836,-14.6138778710543,7.369836825124794,-5.587708016489836,-5.581776176534541,36.14821430734504,15.013803467385896,1.2325951644078308e-32,0.4158883083359648,0.0,22.104816892742942,5,-5.587708016489836
0.6482758620689655,2.758620689655172,-5.586839244505791,-7.381448801743898,1.4652925675851336,-5.586839244505791,-7.381448801743898,36.14821430734504,36.5641026156808,5.551115123125785e-17,2.2204460492503144e-17,0.0,0.0,5,-5.586839244505791
0.6482758620689655,2.882758620689655,-5.586080271166877,-7.381145212408336,1.465664387066881,-5.586080271166877,-7.381145212408336,36.14821430734504,36.14821430734504,-1.665334536937733e-16,-6.661338147750933e-17,0.0,0.0,5,-5.586080271166877
0.6482758620689655,3.0068965517241377,-5.585413344486872,-7.380878441736334,1.4659911130792522,-5.585413344486872,-7.380878441736334,36.14821430734504,36.28684374345696,1.1102230246251568e-16,2.2204460492503132e-17,0.0,0.0,5,-5.585413344486872
0.6482758620689655,3.1310344827586207,-5.584824160295972,-7.380642768059969,1.4662797532056937,-5.584824160295972,-7.380642768059969,36.84136148790464,36.84136148790464,-3.697785493223492e-31,-1.4791141972893967e-31,0.0,0.0,5,-5.584824160295972
0.6482758620689655,3.2551724137931037,-5.584301088809458,-7.380433539465369,1.466536004853889,-5.584301088809458,-7.380433539465369,36.84136148790464,36.42547317956888,1.1102230246251563e-16,4.440892098500626e-17,0.0,0.0,5,-5.584301088809458
0.6482758620689655,3.379310344827586,-5.583834596296811,-6.180246942460309,0.4869686414655806,-5.583834596296811,-6.180246942460309,36.84136148790464,36.42547317956888,0.0,0.0,0.0,0.0,5,-5.583834596296811
0.6482758620689655,3.503448275862069,-5.583416807567795,-7.380079826968702,1.466969212420126,-5.583416807567795,-7.380079826968702,36.84136148790464,36.42547317956888,2.2186712959340957e-31,8.874685183736381e-32,0.0,0.0,5,-5.583416807567795
0.6482758620689655,3.627586206896552,-5.583041171410826,-7.379929572505911,1.4671532358028252,-5.583041171410826,-7.379929572505911,36.84136148790464,36.84136148790464,3.4512664603419253e-31,1.3805065841367704e-31,0.0,0.0,5,-5.583041171410826
0.6482758620689655,3.7517241379310335,-5.58270220219954,-7.978824579028687,1.198061188414573,-5.58270220219954,-7.978824579028687,36.84136148790464,36.42547317956888,-1.6653345369377343e-16,-3.330669073875469e-17,0.0,0.0,5,-5.58270220219954
0.6482758620689655,3.875862068965517,-6.57785517323597,-7.377855173235969,0.9797958971132708,-6.57785517323597,-7.377855173235969,36.84136148790464,36.84136148790464,0.0,0.0,0.0,0.0,5,-6.57785517323597
0.6482758620689655,4.0,-6.577855173235976,-7.377855173235973,0.9797958971132678,-6.577855173235976,-7.377855173235973,36.14821430734504,36.42547317956888,0.0,0.0,0.0,0.0,5,-6.577855173235976
0.7724137931034483,0.4,-6.357013846522564,-6.357088841718712,9.18499818617604e-05,-5.736774511845844,-5.736018010373543,0.6931248092787005,0.6931337577911949,0.3708866094939187,0.3716316274344014,0.0560294539541941,0.0559762397595384,5,-6.357013846522564
0.7724137931034483,0.5241379310344828,-6.270264498444526,-6.305721973524253,0.0177287378598076,-5.632683996512979,-5.676784583167226,1.097796137798824,0.7740635492389711,0.4384811125832115,0.3675172849484003,0.0366393701831484,0.0802632134598303,5,-6.270264498444526
0.7724137931034483,0.6482758620689655,-6.25395510615832,-6.266491534276548,0.0102359506955746,-5.61611189521322,-5.631333276674508,1.097796137798824,0.8549933406867478,0.4279872058557391,0.3722429181767283,0.0542948096684906,0.0993396035274302,5,-6.25395510615832
0.7724137931034483,0.7724137931034483,-6.23943907024776,-6.239929935799278,0.0009047726171433,-5.600677681454659,-5.600677681451526,0.2928851966822972,0.2909582485865498,0.0003819241442348,0.0008274528366641,0.4930061830614703,0.4929398056940142,5,-6.23943907024776
0.7724137931034483,0.896551724137931,-5.663074967885079,-7.901244154282428,1.8274574882312251,-5.663074967885079,-5.584605334381214,36.84136148790464,15.152432903497814,-1.110223024625155e-16,0.2878399282432826,0.0,1.7428866114763413,5,-5.663074967885079
0.7724137931034483,1.0206896551724138,-5.643616196236175,-8.266173720230354,2.141309251627531,-5.643616196236175,-5.617155526530424,36.84136148790464,15.152432903497814,-1.1102230246251563e-16,0.3552640149425996,0.0,2.234369446927455,5,-5.643616196236175
0.7724137931034483,1.1448275862068966,-5.630126417284129,-8.77277861879634,2.565964777579711,-5.630126417284129,-5.601968986453946,36.84136148790464,15.152473172204449,-5.55111512312578e-17,0.3941713201378074,0.0,3.0458121310832977,5,-5.630126417284129
0.7724137931034483,1.2689655172413792,-5.406207328821969,-9.694295044770993,3.414438621628052,-5.406207328821969,-5.5522426863683565,36.14821430734504,15.013803467385896,7.075081342337339e-17,0.4133854747679478,0.0,4.576988333445363,5,-5.406207328821969
0.7724137931034483,1.3931034482758622,-5.3808157117042965,-12.260432839490043,5.522823034231391,-5.3808157117042965,-5.5454861031901,36.14821430734504,14.875174031273977,-1.7346907920444596e-16,0.4158828655534686,0.0,8.604540999383548,5,-5.3808157117042965
0.7724137931034483,1.5172413793103448,-5.607606156755534,-20.69724612152324,12.320639438663202,-5.607606156755534,-5.58973543264082,36.84136148790464,15.013803467385896,-5.5511151231257765e-17,0.4158883083359648,0.0,22.104816892742942,5,-5.607606156755534
0.7724137931034483,1.6413793103448278,-5.603272931351603,-19.593649346066417,11.423094508506544,-5.603272931351603,-5.588002142479247,36.84136148790464,15.152432903497814,-2.2204460492503123e-16,0.4158883083359647,0.0,22.104816892742942,5,-5.603272931351603
0.7724137931034483,1.7655172413793103,-5.59982118647479,-18.64535471544009,10.651633522778178,-5.59982118647479,-5.586621444528522,36.84136148790464,15.152432903497814,5.55111512312579e-17,0.4158883083359648,0.0,22.104816892742942,5,-5.59982118647479
0.7724137931034483,1.8896551724137929,-5.320561137483994,-17.766442004335712,10.049532710332828,-5.320561137483994,-5.530210616551125,36.84136148790464,15.152432903497814,-2.1761759657518862e-16,0.4158883083359647,0.0,22.104816892742942,5,-5.320561137483994
0.7724137931034483,2.013793103448276,-5.3116535189914975,-7.327990530436817,1.5333805372343177,-5.3116535189914975,-7.327990530436817,36.84136148790464,36.84136148790464,1.4543874347511955e-16,2.908774869502394e-17,0.0,0.0,5,-5.3116535189914975
0.7724137931034483,2.1379310344827585,-5.592827919511149,-7.38384427174604,1.4623587279854366,-5.592827919511149,-7.38384427174604,36.84136148790464,36.84136148790464,-1.110223024625156e-16,-4.440892098500624e-17,0.0,0.0,5,-5.592827919511149
0.7724137931034483,2.262068965517241,-5.59122727324549,-7.383204013239776,1.4631428813073477,-5.59122727324549,-7.383204013239776,36.84136148790464,36.84136148790464,-5.5511151231257315e-17,-2.220446049250293e-17,0.0,0.0,5,-5.59122727324549
0.7724137931034483,2.386206896551724,-5.292540689316262,-7.323195217748307,1.5395122184000076,-5.292540689316262,-7.323195217748307,36.84136148790464,36.84136148790464,7.223308382174557e-17,3.344386518097569e-18,0.0,0.0,5,-5.292540689316262
0.7724137931034483,2.5103448275862066,-5.287937875442061,-7.261888356261551,1.6117236100109464,-5.287937875442061,-7.261888356261551,36.84136148790464,36.42547317956888,-1.470243602643178e-16,-8.866992573524254e-17,0.0,0.0,5,-5.287937875442061
0.7724137931034483,2.6344827586206896,-5.283960490494281,-7.321046805338409,1.5422636500873832,-5.283960490494281,-7.321046805338409,36.84136148790464,36.28684374345696,2.465190328815661e-32,7.395570986446984e-33,0.0,0.0,5,-5.283960490494281
0.7724137931034483,2.758620689655172,-5.586839244505791,-7.3814488017439,1.4652925675851372,-5.586839244505791,-7.3814488017439,36.14821430734504,36.14821430734504,5.551115123125785e-17,2.2204460492503144e-17,0.0,0.0,5,-5.586839244505791
0.7724137931034483,2.882758620689655,-5.586080271166877,-7.381145212408336,1.4656643870668715,-5.586080271166877,-7.381145212408336,36.14821430734504,36.70273205179272,-1.665334536937733e-16,-6.661338147750933e-17,0.0,0.0,5,-5.586080271166877
0.7724137931034483,3.0068965517241377,-5.274812231667708,-6.1187582191724985,0.5707909643415764,-5.274812231667708,-6.1187582191724985,36.84136148790464,36.84136148790464,-1.7494801100265457e-21,-3.4989602200530918e-22,0.0,0.0,5,-5.274812231667708
0.7724137931034483,3.1310344827586207,-5.272459213518715,-6.055696794771069,0.6395107960790369,-5.272459213518715,-6.055696794771069,36.84136148790464,36.84136148790464,-7.405402860927237e-17,1.4800775412700737e-17,0.0,0.0,5,-5.272459213518715
0.7724137931034483,3.2551724137931037,-5.27036923186747,-7.317647168076971,1.5466226577548132,-5.27036923186747,-7.317647168076971,36.84136148790464,36.42547317956888,-7.397938475372578e-17,7.408583541757975e-18,0.0,0.0,5,-5.27036923186747
0.7724137931034483,3.379310344827586,-5.583834596296811,-6.180246942460309,0.4869686414655806,-5.583834596296811,-6.180246942460309,36.84136148790464,36.42547317956888,5.551115123125789e-17,2.220446049250316e-17,0.0,0.0,5,-5.583834596296811
0.7724137931034483,3.503448275862069,-5.266834537018675,-6.11676337285888,0.5735249828604609,-5.266834537018675,-6.11676337285888,36.84136148790464,36.42547317956888,-1.482164695192596e-16,-5.1847754396355024e-17,0.0,0.0,5,-5.266834537018675
0.7724137931034483,3.627586206896552,-5.265332516378705,-6.05284612028869,0.6430021450313431,-5.265332516378705,-6.05284612028869,36.84136148790464,36.42547317956888,7.405349747458538e-17,4.905454175429772e-20,0.0,0.0,5,-5.265332516378705
0.7724137931034483,3.7517241379310335,-5.263977011536831,-6.052303912316792,0.6436662114641526,-5.263977011536831,-6.052303912316792,36.84136148790464,36.42547317956888,-1.4786049555610595e-16,-4.4357763304887105e-17,0.0,0.0,5,-5.263977011536831
0.7724137931034483,3.875862068965517,-5.262749535290403,-7.914834045646854,1.3260422551782267,-5.262749535290403,-7.914834045646854,36.84136148790464,36.84136148790464,7.392678254146524e-17,1.478535650829305e-17,0.0,0.0,5,-5.262749535290403
