beta2,beta3,J_best,J_mean,J_std,EU_best,EU_mean,I_ow_best,I_ow_mean,I_ao_best,I_ao_mean,I_wago_best,I_wago_mean,n_runs
0.7724137931034483,2.758620689655172,-5.586839244505791,-7.3814488017439,1.4652925675851372,-5.586839244505791,-7.3814488017439,36.148214307345036,36.14821430734504,5.551115123125786e-17,2.2204460492503144e-17,0.0,0.0,5
0.7724137931034483,2.882758620689655,-5.586080271166877,-7.381145212408336,1.4656643870668717,-5.586080271166877,-7.381145212408336,36.148214307345036,36.702732051792715,-1.6653345369377333e-16,-6.661338147750933e-17,0.0,0.0,5
0.7724137931034483,3.0068965517241377,-5.274812231667708,-6.1187582191724985,0.5707909643415764,-5.274812231667708,-6.1187582191724985,36.841361487904635,36.841361487904635,-1.7494801100265457e-21,-3.4989602200530913e-22,0.0,0.0,5
0.7724137931034483,3.1310344827586207,-5.272459213518715,-6.055696794771069,0.6395107960790369,-5.272459213518715,-6.055696794771069,36.841361487904635,36.841361487904635,-7.405402860927238e-17,1.4800775412700737e-17,0.0,0.0,5
0.7724137931034483,3.2551724137931033,-5.27036923186747,-7.317647168076971,1.5466226577548132,-5.27036923186747,-7.317647168076971,36.841361487904635,36.42547317956888,-7.397938475372578e-17,7.408583541757975e-18,0.0,0.0,5
0.7724137931034483,3.379310344827586,-5.583834596296811,-6.180246942460309,0.48696864146558066,-5.583834596296811,-6.180246942460309,36.841361487904635,36.42547317956888,5.551115123125789e-17,2.2204460492503157e-17,0.0,0.0,5
0.7724137931034483,3.503448275862069,-5.266834537018675,-6.1167633728588795,0.5735249828604609,-5.266834537018675,-6.1167633728588795,36.841361487904635,36.42547317956888,-1.482164695192596e-16,-5.1847754396355024e-17,0.0,0.0,5
0.7724137931034483,3.6275862068965514,-5.265332516378705,-6.05284612028869,0.6430021450313431,-5.265332516378705,-6.05284612028869,36.841361487904635,36.42547317956888,7.405349747458538e-17,4.905454175429772e-20,0.0,0.0,5
0.7724137931034483,3.7517241379310344,-5.263977011536831,-6.052303912316792,0.6436662114641526,-5.263977011536831,-6.052303912316792,36.841361487904635,36.42547317956888,-1.4786049555610595e-16,-4.435776330488711e-17,0.0,0.0,5
0.7724137931034483,3.875862068965517,-5.262749535290403,-7.914834045646854,1.3260422551782267,-5.262749535290403,-7.914834045646854,36.841361487904635,36.841361487904635,7.392678254146524e-17,1.4785356508293047e-17,0.0,0.0,5
0.7724137931034483,4.0,-8.57785517323597,-8.577855173235973,3.552713678800501e-15,-8.57785517323597,-8.577855173235973,36.841361487904635,36.42547317956888,0.0,0.0,0.0,0.0,5
0.896551724137931,0.4,-6.2001352308926645,-6.267321367849759,0.033593666036699485,-5.572513619900127,-5.648361549919602,1.097112894733373,0.7739403233946238,0.5208491619740483,0.4611344532651108,0.01866978751628607,0.04184701725378269,5
0.896551724137931,0.5241379310344828,-6.185709164174521,-6.222257728504246,0.02984177781213027,-5.5602665826896045,-5.603762036356821,1.097472497696511,0.8548638846458225,0.5064512406028122,0.44833472521097517,0.031738993826418455,0.062073674620244754,5
0.896551724137931,0.6482758620689655,-6.171516926701304,-6.194747833120582,0.018967955661950472,-5.548027748278944,-5.57555101702359,1.097472497696511,0.8548638846458225,0.49335871183361146,0.42941480835293716,0.04745668530658399,0.09091041139812742,5
0.896551724137931,0.7724137931034483,-6.157713490911675,-6.168701900040143,0.008970986359249093,-5.536389559313409,-5.549073687946569,1.0977961377988241,0.8549286126662838,0.48137123610052424,0.41499258972181086,0.06519934057285078,0.1210773003183144,5
0.896551724137931,0.896551724137931,-6.144004389262523,-6.150171691067888,0.0030952371542016643,-5.525521850007138,-5.525521850007143,0.4918189147439952,0.31681747734478694,0.001409483035893551,0.0025027642181828847,0.5530921038827276,0.5575281277673119,5
