beta2,beta3,J_best,J_mean,J_std,EU_best,EU_mean,I_ow_best,I_ow_mean,I_ao_best,I_ao_mean,I_wago_best,I_wago_mean,n_runs,eta
0.6482758620689655,2.882758620689655,-5.382693554853058,-5.469729317532945,0.0710644026465643,-5.382693554853058,-5.30487050512779,36.84136148790464,14.736544595161854,-1.1102230246251578e-16,-1.1548312635069226e-16,0.0,0.4752481626576216,5,-5.382693554853058
0.6482758620689655,3.0068965517241377,-5.381626472257307,-5.462446167139501,0.0659890045429335,-5.381626472257307,-5.30205467986943,36.84136148790464,14.736544595161854,-2.958228394578794e-31,-9.62571134489344e-17,0.0,0.4822806099982845,5,-5.381626472257307
0.6482758620689655,3.1310344827586207,-5.380683777586628,-5.455666723026718,0.0612233185797242,-5.380683777586628,-5.299535207217732,36.84136148790464,14.736544595161854,-5.423418723394455e-31,-2.622301456674725e-17,0.0,0.4888531598433078,5,-5.380683777586628
0.6482758620689655,3.2551724137931037,-5.379846863221341,-5.449340419517584,0.0567412511123903,-5.379846863221341,-5.297274361256797,36.84136148790464,14.736544595161854,-2.2204460492503118e-16,-1.154193080214584e-16,0.0,0.4950012379247691,5,-5.379846863221341
0.6482758620689655,3.379310344827586,-5.379100475206057,-5.443423334483354,0.0525193946754081,-5.379100475206057,-5.2952398992027785,36.84136148790464,14.736544595161854,5.551115123125769e-17,1.8237989944826007e-16,0.0,0.5007578157757359,5,-5.379100475206057
0.6482758620689655,3.503448275862069,-5.378432013241526,-5.437877105538168,0.0485367146131402,-5.378432013241526,-5.293404167399345,36.84136148790464,14.736544595161854,-5.5511151231254955e-17,-1.1118169625985828e-16,0.0,0.5061534660311828,5,-5.378432013241526
0.6482758620689655,3.627586206896552,-5.377830995391082,-5.432668057925412,0.0447742740674002,-5.377830995391082,-5.291743373371059,36.84136148790464,14.736544595161854,-5.551115123125875e-17,-1.5819993290818604e-16,0.0,0.5112164419006195,5,-5.377830995391082
0.6482758620689655,3.7517241379310335,-5.377288644653286,-5.427766496163921,0.0412149931710106,-5.377288644653286,-5.290236987456938,36.84136148790464,14.736544595161854,-1.110223024625168e-16,-7.223752340582563e-17,0.0,0.5159727774937871,5,-5.377288644653286
0.6482758620689655,3.875862068965517,-5.376797566694646,-5.423146123732076,0.0378434383519952,-5.376797566694646,-5.288867247304604,36.84136148790464,14.736544595161854,5.551115123125928e-17,-1.6717431438115516e-16,0.0,0.5204464038085483,5,-5.376797566694646
0.6482758620689655,4.0,-5.37635149647386,-5.418783563867892,0.0346456379489219,-5.37635149647386,-5.287618745043409,36.84136148790464,14.736544595161854,0.0,-4.7629898486181133e-17,0.0,0.5246592752979274,5,-5.37635149647386
0.7724137931034483,0.4,-6.063024242535051,-6.0969245921317,0.0276794966706992,-5.606124147594218,-5.914140891506968,1.0951136378074602,0.4380454551229841,0.3284628135975297,0.1313851634851446,0.0126632237918982,0.0050747348736575,5,-6.063024242535051
0.7724137931034483,0.5241379310344828,-6.046751529523768,-6.0910056798830565,0.0361333602858924,-5.643670028933091,-5.912461890629419,1.098375188075135,0.439350075230054,0.2812826999865184,0.1125130882527646,0.0203999001955916,0.017233405269796,5,-6.046751529523768
0.7724137931034483,0.6482758620689655,-6.036002425966324,-6.0679223795783725,0.0260625327212042,-5.637723186039337,-5.7351977709189415,1.0982717925454362,0.4393087170181745,0.2714818882382297,0.1085927564488631,0.0303439471221828,0.1245569833478134,5,-6.036002425966324
0.7724137931034483,0.7724137931034483,-6.026956444542946,-6.027918033727596,0.0016285511652475,-5.62324288336388,-5.623143994239404,-1.4802973661668768e-16,0.1923228723819172,-2.123218948595704e-16,0.0005924076433153,0.3118339231176233,0.3120606435475648,5,-6.026956444542946
0.7724137931034483,0.896551724137931,-5.504387718401326,-5.780030555922217,0.2250614343930238,-5.504387718401326,-5.517869716413104,36.84136148790464,14.736544595161854,-5.5511151231257315e-17,6.850477984781926e-17,0.0,0.2350407526633429,5,-5.504387718401326
0.7724137931034483,1.0206896551724138,-5.4742345957964895,-5.733753733552919,0.2118964886634364,-5.4742345957964895,-5.46997499247906,36.84136148790464,14.736544595161854,-1.6653345369377343e-16,-2.924026619779566e-17,0.0,0.2692362322684907,5,-5.4742345957964895
0.7724137931034483,1.1448275862068966,-5.452986948131416,-5.695243585926257,0.1978017164665338,-5.452986948131416,-5.436847465613344,36.84136148790464,14.736544595161854,-1.1102230246251563e-16,-1.110519779048787e-16,0.0,0.2958190067030595,5,-5.452986948131416
0.7724137931034483,1.2689655172413792,-5.4375351628733135,-5.662849959683707,0.1839687612281114,-5.4375351628733135,-5.4123546476463735,36.84136148790464,14.736544595161854,-5.551115123125773e-17,-9.455044947680272e-17,0.0,0.3178699132059951,5,-5.4375351628733135
0.7724137931034483,1.3931034482758622,-5.425980260663201,-5.635241632692602,0.170861194782251,-5.425980260663201,-5.393329221516578,36.84136148790464,14.736544595161854,-5.551115123125684e-17,6.886958239461028e-18,0.0,0.3370090141900486,5,-5.425980260663201
0.7724137931034483,1.5172413793103448,-5.4171267873647135,-5.611410804198587,0.1586322354737622,-5.4171267873647135,-5.378014667762529,36.84136148790464,14.736544595161854,5.551115123125804e-17,2.818933481229035e-17,0.0,0.3541182759719485,5,-5.4171267873647135
0.7724137931034483,1.6413793103448278,-5.410198845210655,-5.590604136754704,0.1473003037269862,-5.410198845210655,-5.365370454608775,36.84136148790464,14.736544595161854,-2.77555756156289e-16,-1.2491899700874453e-17,0.0,0.3696939058671117,5,-5.410198845210655
0.7724137931034483,1.7655172413793103,-5.404677937829972,-5.5722554406908325,0.1368264581262982,-5.404677937829972,-5.354740468771411,36.84136148790464,14.736544595161854,-1.6653345369377326e-16,-1.072313216240112e-16,0.0,0.3840264331818749,5,-5.404677937829972
0.7724137931034483,1.8896551724137929,-5.400208077442629,-5.55593382920651,0.127149543877605,-5.400208077442629,-5.345686182286774,36.14821430734504,14.597915159049933,2.220446049250315e-16,8.774240011402905e-17,0.0,0.3972955534897082,5,-5.400208077442629
0.7724137931034483,2.013793103448276,-5.396538756583463,-5.541306419875955,0.1182023021072143,-5.396538756583463,-5.337898764447803,36.14821430734504,14.597915159049933,1.1102230246251595e-16,-1.1012264798677603e-16,0.0,0.4096209336897957,5,-5.396538756583463
0.7724137931034483,2.1379310344827585,-5.3934897382872045,-5.528112032159589,0.1099186426634506,-5.3934897382872045,-5.331150768489239,36.84136148790464,14.736544595161854,4.437342591868191e-31,-1.1973759038645932e-16,0.0,0.4210895981917865,5,-5.3934897382872045
0.7724137931034483,2.262068965517241,-5.3909287382488165,-5.516142658040499,0.1022367373944677,-5.3909287382488165,-5.325268440595353,36.84136148790464,14.736544595161854,-5.5511151231257735e-17,-1.292168725551922e-16,0.0,0.431770643600056,5,-5.3909287382488165
0.7724137931034483,2.386206896551724,-5.388756921200618,-5.505230309823904,0.0951001235799789,-5.388756921200618,-5.320115161467756,36.84136148790464,14.736544595161854,5.551115123125868e-17,6.858161337025664e-17,0.0,0.4417230436636359,5,-5.388756921200618
0.7724137931034483,2.5103448275862066,-5.386899253483404,-5.495237575869778,0.0884578698119203,-5.386899253483404,-5.315581105662309,36.84136148790464,14.736544595161854,-5.55111512312578e-17,2.5420738689669247e-18,0.0,0.4509996907277159,5,-5.386899253483404
